2599	6,24
2600	52
2601	24
2602	52,7,40
2603	46
2604	22
2605	34,25
2606	33
2607	52
2608	34
2609	19
2610	52
2611	50
2612	51,19
2613	52
2614	19,38
2615	1
2616	2
2617	3
2618	52
2619	52,23,27,28
2620	37,31
2621	8
2622	8
2623	43
2624	15
2625	4
2626	52,14
2627	52
2628	5
2629	28
2630	52,21
2631	6
2632	52
2633	42
2634	7
2635	19,15
2636	52
2637	28
2638	31
2639	52,29
2640	14
2641	52,20
2642	52,40
2643	52,26,13
2644	1
2645	2
2646	3
2647	49
2648	42
2649	16
2650	51
2651	52
2652	43
2653	50
2654	52
2655	48,18,4
2656	14
2657	5
2658	52
2659	23
2660	19,6
2661	40
2662	52,7
2663	16
2664	44
2665	33
2666	48,52,25
2667	52
2668	9
2669	25
2670	19
2671	1
2672	2,52
2673	3,15
2674	52,45
2675	12
2676	20,22
2677	51,45
2678	20
2679	24
2680	52
2681	31
2682	10,11
2683	32,52
2684	47
2685	4,52
2686	22,43,13
2687	5
2688	46
2689	48,6
2690	33,52
2691	47
2692	7
2693	51,13
2694	52
2695	32
2696	52
2697	52,43
2698	33,14
2699	39
2700	12
2701	52
2702	16,31
2703	1,42
2704	2
2705	3,52
2706	24
2707	9
2708	52
2709	10,44
2710	20
2711	33
2712	21
2713	52
2714	4
2715	11
2716	5,25
2717	52
2718	51,52
2719	6
2720	21
2721	49
2722	11
2723	10,30
2724	7,40
2725	52,10
2726	12
2727	52
2728	44,46
2729	52
2730	32
2731	30
2732	1,52
2733	48,2,37
2734	3,52
2735	24
2736	16
2737	31
2738	48,40
2739	52
2740	50
2741	51
2742	52,9
2743	52
2744	20
2745	4,52
2746	13
2747	29
2748	36
2749	5
2750	50
2751	48
2752	6
2753	8
2754	52
2755	21
2756	7
2757	52
2758	52
2759	50,30
2760	33
2761	1,8
2762	2
2763	3,52
2764	26
2765	28
2766	48,30
2767	40
2768	52
2769	24
2770	52
2771	52
2772	52
2773	37,8
2774	10
2775	4
2776	15
2777	19,30
2778	20
2779	52,5
2780	47
2781	6
2782	52
2783	35,19
2784	7
2785	47
2786	16,36,39
2787	50,52,23
2788	22
2789	32
2790	52
2791	40
2792	1,17
2793	2,52
2794	3,52
2795	17
2796	48,51
2797	25,30
2798	52
2799	50,40
2800	34
2801	12,14,47
2802	4
2803	32,38
2804	52,45
2805	19,5
2806	24
2807	52
2808	32
2809	6
2810	52
2811	7
2812	52
2813	25
2814	52
2815	15
2816	51
2817	51
2818	52,41,12
2819	10
2820	22,42
2821	36
2822	52
2823	52
2824	41,43
2825	1
2826	2,40
2827	3,47
2828	35
2829	17,12
2830	52
2831	17,13
2832	48,15
2833	52
2834	4,45
2835	47
2836	5
2837	34,38
2838	52,6
2839	52
2840	7
2841	21
2842	34,9
2843	48
2844	38
2845	26
2846	47
2847	52
2848	46
2849	52
2850	52
2851	40,42
2852	1
2853	2,52
2854	3,52
2855	52
2856	48,39,24
2857	8,15
2858	27
2859	13
2860	14
2861	16,39
2862	35
2863	34,4,52
2864	50
2865	52,24
2866	39
2867	17,5
2868	33
2869	35,26
2870	52
2871	21,6
2872	44
2873	52,7
2874	52
2875	23
2876	19,41,45
2877	25,26
2878	37,13
2879	52
2880	10
2881	42
2882	52,46
2883	41
2884	1,31
2885	2,39
2886	3,52
2887	52
2888	35
2889	37
2890	32
2891	20,39,28
2892	52
2893	52
2894	36
2895	4
2896	38
2897	52
2898	49
2899	17,5
2900	51
2901	52
2902	6
2903	25
2904	52,7
2905	32,21
2906	16
2907	15
2908	34,41,46
2909	36
2910	52
2911	24
2912	1,11
2913	2,52
2914	3,52
2915	52
2916	18
2917	33,45
2918	10
2919	16,27
2920	48
2921	4,52
2922	52
2923	27,44
2924	5
2925	22
2926	52,6
2927	15
2928	51
2929	32,7
2930	45
2931	33,15
2932	52
2933	24
2934	46
2935	52
2936	47
2937	18
2938	52
2939	43
2940	25,31
2941	30
2942	31
2943	32
2944	52
2945	1,29
2946	49,2
2947	3,52
2948	52
2949	22
2950	40
2951	19
2952	21,40
2953	11
2954	16
2955	4,52
2956	17,52,12
2957	26
2958	12
2959	20
2960	52,5
2961	51
2962	35,6
2963	33
2964	11
2965	17,38
2966	7
2967	52
2968	52
2969	51,47
2970	52
2971	34
2972	49
2973	19
2974	1
2975	2
2976	3
2977	17
2978	52
2979	52
2980	52
2981	41
2982	52,26
2983	4
2984	45
2985	35
2986	5
2987	52,47
2988	25
2989	6
2990	52
2991	7
2992	42
2993	52,21
2994	52
2995	34
2996	24
2997	23
2998	34
2999	52
3000	50,13
3001	52
3002	52
3003	41
3004	52,11
3005	1
3006	2
3007	3,41
3008	34,45,13
3009	28
3010	17
3011	52
3012	8,26
3013	4
3014	19,52,43
3015	47
3016	5
3017	50
3018	37,6
3019	52,40
3020	7
3021	34,36
3022	52,44
3023	52
3024	47
3025	44
3026	52
3027	48,16,8
3028	28
3029	46
3030	21
3031	1,52
3032	2
3033	3
3034	52,30
3035	20
3036	8
3037	40,45
3038	25
3039	52
3040	28,12
3041	4
3042	17,44
3043	52,5
3044	46
3045	45
3046	52,6
3047	37,12
3048	14
3049	52,7
3050	23
3051	16
3052	40
3053	21
3054	18
3055	30
3056	51,52
3057	52
3058	52,11
3059	38,30
3060	51
3061	26
3062	1,52
3063	2
3064	3,52
3065	45
3066	23
3067	52
3068	27,13
3069	18,31
3070	24
3071	4,25
3072	24
3073	5
3074	52
3075	6,28
3076	32,8
3077	52
3078	48
3079	52
3080	7
3081	10,31
3082	26
3083	20
3084	21,46
3085	42
3086	52
3087	52
3088	39,30
3089	28
3090	52
3091	18
3092	52
3093	49,52
3094	1
3095	2,52
3096	3,21
3097	47
3098	21
3099	50
3100	42
3101	35,43
3102	45
3103	4,52
3104	52
3105	52,5
3106	39
3107	27
3108	6
3109	39,29
3110	14
3111	52,7
3112	10
3113	12
3114	43
3115	16,44
3116	20,23
3117	45
3118	52
3119	43
3120	52
3121	1,52
3122	2,52
3123	3
3124	52
3125	22,12
3126	17,35,31,47
3127	10
3128	39
3129	36,45
3130	43
3131	52
3132	52,22
3133	52
3134	9,29
3135	4,13
3136	21
3137	5
3138	36,9
3139	6,8,14
3140	35,40
3141	7,43
3142	33,19
3143	31
3144	52
3145	40
3146	45
3147	52
3148	52,28
3149	34
3150	50,12
3151	52
3152	1,11
3153	2
3154	3,15
3155	52
3156	52
3157	40
3158	47
3159	18,38
3160	45
3161	12
3162	4,52
3163	36
3164	5
3165	41,47
3166	6
3167	52,41
3168	52,7
3169	27
3170	43
3171	52
3172	40
3173	52
3174	33
3175	49
3176	52
3177	39,28
3178	15
3179	20
3180	20,39
3181	44
3182	1,33
3183	2
3184	3
3185	20
3186	52
3187	23
3188	52
3189	28
3190	52,10
3191	52
3192	52
3193	4,22
3194	10
3195	5
3196	34
3197	52
3198	50,34,46
3199	6,40
3200	39
3201	52,7
3202	52
3203	41,27
3204	52
3205	24
3206	28
3207	22
3208	18,14
3209	12
3210	29
3211	13
3212	34
3213	52
3214	40,31
3215	1,52
3216	2,12
3217	3
3218	45
3219	40
3220	52
3221	52
3222	36
3223	30
3224	32
3225	4
3226	44
3227	52,5
3228	12
3229	50,52,6
3230	12
3231	52,7
3232	50,20
3233	28
3234	23
3235	52
3236	23
3237	43
3238	52,44
3239	42
3240	22,14
3241	1,37
3242	32,2
3243	32,3,52
3244	44,15
3245	27
3246	34
3247	52
3248	33
3249	11
3250	52
3251	28
3252	4
3253	26
3254	17,26
3255	5
3256	50
3257	52,6
3258	20
3259	52
3260	52,7
3261	24
3262	32,52
3263	35
3264	32,39
3265	41,26
3266	13
3267	8
3268	39,24,26
3269	52
3270	52
3271	37
3272	47
3273	32,52
3274	1
3275	2,8
3276	3,52
3277	33
3278	52,12
3279	50
3280	19
3281	52
3282	16,33,43
3283	4
3284	52,36
3285	5,41
3286	38
3287	6
3288	52
3289	51
3290	37,7
3291	52
3292	40
3293	22
3294	21,37
3295	48
3296	36,22
3297	10,29
3298	52
3299	52
3300	29
3301	1
3302	2,52
3303	3
3304	17
3305	52
3306	29
3307	27,31
3308	52,41
3309	30
3310	42
3311	8,27
3312	52
3313	45
3314	52
3315	4
3316	13
3317	51,46
3318	28
3319	40,43
3320	52,5
3321	48
3322	37,6
3323	36,26
3324	52,7
3325	32,22
3326	18
3327	21,15
3328	52
3329	10,31
3330	52
3331	52
3332	19
3333	1
3334	2
3335	3,20
3336	52
3337	52
3338	44
3339	34
3340	44
3341	33,19
3342	4,52
3343	35
3344	44
3345	5
3346	16,42
3347	52
3348	52
3349	6,41
3350	27
3351	52,7
3352	19,44
3353	19
3354	52
3355	36,27
3356	22
3357	16
3358	52
3359	22
3360	14
3361	27
3362	1
3363	2
3364	34,3,36
3365	52
3366	34
3367	32,13
3368	52
3369	52
3370	13
3371	10,47
3372	52
3373	13,46
3374	44,30
3375	4,52
3376	19
3377	18,39,12
3378	52
3379	5
3380	19,39
3381	52,6
3382	52
3383	7
3384	24
3385	27
3386	19
3387	24
3388	34,52
3389	18,37
3390	34
3391	50,35
3392	1
3393	2,52,13
3394	3,52
3395	50
3396	48
3397	48
3398	49
3399	52
3400	44
3401	25,47
3402	14
3403	22
3404	36
3405	4,52
3406	52,15
3407	8
3408	5
3409	52
3410	6
3411	11
3412	52,7
3413	52,20
3414	14
3415	52
3416	25
3417	45
3418	50
3419	38,9,10
3420	17,20
3421	46
3422	52
3423	19,21
3424	1
3425	2
3426	3,52
3427	51
3428	12
3429	39,12
3430	52,38
3431	8,12
3432	16,52
3433	4,36
3434	33,45
3435	5
3436	19
3437	23,29
3438	52,6
3439	52
3440	7
3441	8,10,28
3442	16
3443	24
3444	52
3445	19,26,46
3446	52
3447	17,35
3448	51
3449	42
3450	52,30
3451	52
3452	35,26
3453	1,33
3454	2
3455	3
3456	36
3457	36,43
3458	52,43
3459	52
3460	36
3461	26
3462	4,47
3463	52
3464	30
3465	5
3466	21,41
3467	52,6
3468	51
3469	52,7
3470	32,34
3471	29
3472	45,46
3473	52,24,45
3474	9,13
3475	38
3476	21
3477	26
3478	15
3479	52
3480	52,28
3481	19
3482	1
3483	2,52
3484	3,38
3485	33,29
3486	52
3487	34,15
3488	11
3489	32,52
3490	49
3491	52,9
3492	52
3493	4,23
3494	43,30
3495	5,37
3496	26
3497	45
3498	6,26
3499	52
3500	7
3501	52
3502	33,27
3503	36,24
3504	44
3505	52
3506	26
3507	41
3508	51
3509	52,20
3510	46
3511	1
3512	2
3513	3,42
3514	13
3515	46
3516	42
3517	52
3518	52
3519	17
3520	52,47
3521	52
3522	24,46
3523	36,45
3524	4
3525	45
3526	40,11
3527	52
3528	5
3529	52
3530	35,26
3531	6
3532	25
3533	7
3534	17
3535	11,43
3536	52
3537	41
3538	38,31
3539	52,27
3540	52
3541	46,47
3542	50
3543	12
3544	1,52
3545	2,15
3546	3
3547	30
3548	52
3549	52
3550	13,30
3551	4
3552	35,52
3553	9,43
3554	33,10
3555	23,26
3556	5
3557	52,21
3558	52,6
3559	16
3560	7
3561	8,43
3562	52
3563	39,30
3564	24
3565	52,8
3566	52
3567	51
3568	37,43
3569	36,30,15
3570	50
3571	19
3572	52
3573	27
3574	16,1
3575	2,52
3576	3,36
3577	32
3578	48,12
3579	40
3580	52,20,11
3581	52
3582	52
3583	4,36,45
3584	38
3585	5,30
3586	51,52
3587	26
3588	29
3589	44
3590	15
3591	6
3592	36
3593	52,7
3594	49
3595	9
3596	20,11,30
3597	52,15
3598	52
3599	24
3600	28
3601	1,52
3602	2,52
3603	3,38
3604	16
3605	52
3606	36
3607	12
3608	34,13
3609	23
3610	29
3611	33
3612	16
3613	43
3614	35
3615	4,52
3616	44
3617	25,45
3618	52,5
3619	52
3620	33,9
3621	6,10
3622	23
3623	7,43
3624	16
3625	52,21
3626	52,46,31
3627	28
3628	52
3629	23
3630	8
3631	1
3632	2,52
3633	3
3634	32
3635	52
3636	28
3637	45
3638	35,52
3639	38
3640	33,23
3641	18,9
3642	52
3643	4
3644	16
3645	5
3646	52
3647	49,37
3648	15
3649	6
3650	52,26
3651	52
3652	7
3653	48
3654	52,14
3655	13
3656	52
3657	43
3658	14
3659	17,29
3660	50
3661	8
3662	1,52
3663	48,2
3664	3,15
3665	26,45
3666	52
3667	33
3668	52
3669	34,37,38,42
3670	25
3671	4,52
3672	49
3673	29
3674	52,5
3675	52
3676	6
3677	27
3678	7
3679	49
3680	10
3681	11
3682	18
3683	52
3684	52
3685	36
3686	35
3687	23
3688	10,30
3689	43
3690	52,36
3691	8
3692	23,39,8,10
3693	1
3694	2,52
3695	3,52
3696	10,15
3697	26,14
3698	52
3699	31
3700	19,47
3701	52
3702	32,16
3703	18
3704	4,52
3705	44,29
3706	9
3707	52,5
3708	13
3709	12,30
3710	6
3711	52,15
3712	41,43
3713	7
3714	52
3715	32
3716	52,25,10
3717	33
3718	50
3719	29
3720	51
3721	18
3722	1
3723	2
3724	3,52,10
3725	52
3726	32,23
3727	8
3728	52
3729	40
3730	48,38,14
3731	19
3732	52
3733	36
3734	36,10
3735	4,20
3736	52
3737	52
3738	5
3739	8
3740	6
3741	52
3742	7
3743	11,15
3744	32
3745	19
3746	21
3747	26
3748	52
3749	10
3750	52,25,46
3751	34
3752	52,46
3753	1
3754	16,2
3755	3,20
3756	52,44
3757	32
3758	52
3759	22
3760	48,33,39
3761	52
3762	4
3763	50
3764	52
3765	49,5
3766	34
3767	10
3768	34,6
3769	52
3770	7
3771	23
3772	51
3773	52
3774	36,41
3775	51
3776	52
3777	12
3778	52,29
3779	45
3780	39
3781	50
3782	1,52
3783	2,52
3784	3,40
3785	12,13,15
3786	51
3787	10
3788	52
3789	49
3790	14
3791	19,52,11
3792	4,52
3793	45
3794	32
3795	5
3796	40
3797	10
3798	6
3799	32,52
3800	7,42
3801	37
3802	37
3803	40
3804	51,9
3805	49,24
3806	52
3807	15
3808	19,52
3809	52,21,12
3810	15
3811	9
3812	1,52
3813	2,52
3814	3
3815	49,14
3816	22
3817	37,22,25
3818	33,30
3819	39,30
3820	52
3821	16
3822	52
3823	4,52
3824	23
3825	12
3826	52,5
3827	49,26
3828	17,45
3829	6
3830	18
3831	38,7
3832	50,22
3833	19,15
3834	52,47
3835	28
3836	52
3837	31
3838	52
3839	32
3840	21,41,31
3841	49
3842	52
3843	15
3844	25
3845	1
3846	2,52
3847	3
3848	26
3849	52
3850	38
3851	52,23
3852	4
3853	11
3854	28,13
3855	18,52,15
3856	30
3857	52,5
3858	34,42
3859	6
3860	31
3861	52,7
3862	26
3863	52
3864	19
3865	51
3866	11
3867	25,28
3868	30
3869	11
3870	52
3871	34
3872	1
3873	2,15
3874	3,52
3875	52
3876	52
3877	20,21,47
3878	46
3879	22,44
3880	32,18,50
3881	47
3882	32,37
3883	33,51,11
3884	52
3885	4,52
3886	52
3887	20,5
3888	37
3889	6
3890	23
3891	7
3892	37,13
3893	52
3894	49,52
3895	10
3896	28
3897	49,19,52
3898	26
3899	42
3900	36
3901	30
3902	24
3903	1,37,41
3904	2
3905	3,39
3906	11
3907	52
3908	22,29
3909	49,52
3910	52
3911	46
3912	4
3913	52
3914	52
3915	22
3916	48
3917	18,5
3918	50,23
3919	21
3920	52,6
3921	31
3922	32
3923	7
3924	44
3925	52
3926	52
3927	9
3928	38,14
3929	30
3930	52,12
3931	52
3932	26
3933	50
3934	1
3935	2,40
3936	3,43
3937	52
3938	52
3939	42
3940	48
3941	40
3942	31
3943	45
3944	4,43,14
3945	52
3946	52,5
3947	48
3948	6
3949	47
3950	52,8
3951	7
3952	9,15
3953	12
3954	52
3955	50,39
3956	52
3957	37
3958	13
3959	52
3960	38
3961	11
3962	42
3963	28,45
3964	1
3965	2,35
3966	3,52
3967	52
3968	31
3969	17,28
3970	52
3971	51
3972	48
3973	50
3974	4,52
3975	17,28
3976	5
3977	42
3978	6
3979	52
3980	52,37,7
3981	52
3982	35
3983	49,52
3984	52
3985	35
3986	10
3987	51
3988	17,44
3989	35
3990	44
3991	31
3992	52
3993	21,46
3994	24
3995	1,19,38
3996	2
3997	3,11
3998	13
3999	52,22
4000	52
4001	52
4002	4
4003	23,40
4004	52,21
4005	5,23
4006	24
4007	26
4008	37
4009	52,6
4010	15
4011	52,7
4012	35,11
4013	47
4014	11
4015	52,36,42
4016	9
4017	41,46
4018	52,46
4019	42
4020	50
4021	52
4022	52
4023	1
4024	2
4025	32,3
4026	22
4027	48,35
4028	52
4029	9
4030	49
4031	16
4032	52
4033	52
4034	50,51,4
4035	26
4036	46
4037	9
4038	22
4039	52,5
4040	31
4041	6
4042	34,52
4043	33
4044	7
4045	52
4046	52
4047	18
4048	11
4049	27
4050	13
4051	48
4052	52,37
4053	34
4054	27
4055	1
4056	2
4057	3,52
4058	52
4059	48,41
4060	20,29
4061	4
4062	22
4063	52
4064	5
4065	25
4066	52,6
4067	39
4068	52
4069	30
4070	48,16,7
4071	52
4072	12
4073	52,36
4074	34,40,11
4075	16
4076	23,30
4077	32
4078	52
4079	50,21,30
4080	16
4081	1
4082	2
4083	3,47
4084	52,20
4085	25
4086	47
4087	52
4088	52
4089	29
4090	21
4091	26
4092	22
4093	29
4094	52
4095	4,44
4096	14
4097	52
4098	33,20
4099	33,17,5,12
4100	52
4101	52,6
4102	40
4103	44
4104	52,41
4105	7
4106	52
4107	16
4108	46
4109	25
4110	39
4111	1
4112	2,52
4113	3
4114	48
4115	25
4116	34,50
4117	11
4118	20
4119	52
4120	52
4121	50,52
4122	30
4123	35,52,23
4124	34,44
4125	4,21,23
4126	52
4127	5
4128	23
4129	22,25
4130	19,24
4131	52,6
4132	19
4133	52
4134	17,7
4135	52
4136	41
4137	24
4138	25
4139	40,44
4140	48
4141	52
4142	1
4143	2
4144	3
4145	35,52
4146	32
4147	19
4148	26,45
4149	47
4150	50,52
4151	32,31
4152	52
4153	4,29
4154	52
4155	20,5
4156	18,21
4157	6
4158	27
4159	52
4160	7
4161	52
4162	52
4163	28
4164	10
4165	32
4166	16,52
4167	9
4168	50
4169	13
4170	46
4171	8
4172	36,37
4173	50
4174	52
4175	1
4176	2,52
4177	3,52
4178	34,9
4179	10
4180	27,28
4181	39
4182	42
4183	16,15
4184	4
4185	41
4186	52,29
4187	52,5
4188	23,15
4189	52,6
4190	49
4191	49,45
4192	52,7
4193	49,38
4194	48
4195	18
4196	52,24
4197	52
4198	48,31
4199	9
4200	13
4201	42,11
4202	31
4203	52
4204	1,52
4205	2,51
4206	3,52
4207	45
4208	43
4209	18
4210	27
4211	33,44
4212	29
4213	46
4214	45
4215	4,52
4216	52
4217	52,13
4218	5
4219	17,12
4220	48,16,19
4221	6
4222	52,47
4223	19
4224	34
4225	7
4226	46
4227	52
4228	51
4229	25
4230	52
4231	1,42
4232	2
4233	3
4234	20
4235	52
4236	15
4237	52
4238	16,8,28,46
4239	52
4240	26,12
4241	16
4242	4,45
4243	24
4244	52
4245	5
4246	35
4247	46
4248	48,19
4249	52,6
4250	52,11
4251	32,7
4252	27
4253	12,46
4254	47
4255	49,17
4256	52
4257	52,12
4258	52,22
4259	49
4260	22
4261	41
4262	9
4263	15
4264	1,52,28
4265	2,52
4266	3
4267	52
4268	31
4269	41
4270	17
4271	49,21
4272	45
4273	11,45
4274	43
4275	4,52
4276	52
4277	38
4278	5
4279	52
4280	14
4281	46
4282	52,6
4283	26
4284	7
4285	52
4286	14
4287	52
4288	10
4289	32,50
4290	8
4291	34,52
4292	22
4293	11,29
4294	1
4295	2
4296	17,3,52
4297	17
4298	9
4299	11
4300	52
4301	27,47
4302	13
4303	52
4304	4,52
4305	39
4306	52,5
4307	12
4308	9
4309	6
4310	15
4311	52,7
4312	48
4313	29,13
4314	52
4315	14
4316	52
4317	34
4318	8
4319	17,12
4320	13
4321	52
4322	52
4323	42
4324	1,25
4325	2
4326	3,15
4327	48,25
4328	24
4329	52
4330	10
4331	15
4332	11
4333	9,28
4334	39
4335	4,52
4336	13
4337	30
4338	52,5
4339	52
4340	6
4341	42,29
4342	9
4343	52,7
4344	52,10
4345	34,8
4346	18,45
4347	52,27
4348	28
4349	16,40
4350	47
4351	39,8
4352	1
4353	2
4354	3,52
4355	49,52
4356	34,42
4357	52
4358	10
4359	26
4360	45
4361	52
4362	47
4363	11
4364	4,43
4365	33
4366	52
4367	5
4368	52,28
4369	6
4370	10,46
4371	16,35,23
4372	7
4373	52
4374	44
4375	52
4376	45
4377	52
4378	34,21
4379	49,36
4380	51
4381	1
4382	2
4383	3,52
4384	52
4385	42,30
4386	42,27,46
4387	8,47
4388	22
4389	52
4390	17
4391	50,4
4392	45
4393	52,5
4394	8,24
4395	6,29
4396	17
4397	7
4398	16,38,12
4399	52
4400	52
4401	8
4402	48
4403	9,26
4404	10
4405	52
4406	38
4407	33,52
4408	50
4409	16,52
4410	26
4411	1,52
4412	2
4413	17,3,45
4414	33
4415	31
4416	16,52,31
4417	24
4418	52,40
4419	46,30
4420	35
4421	4,52
4422	30
4423	52
4424	52,5
4425	20,40
4426	6,46
4427	51,43
4428	7
4429	30
4430	43
4431	34,15
4432	36,15
4433	25
4434	41
4435	48
4436	52
4437	52
4438	36,31
4439	45
4440	52
4441	52
4442	1,15
4443	2
4444	50,3
4445	40
4446	52,26
4447	34
4448	52,23
4449	10
4450	16,24
4451	52,37
4452	4
4453	16
4454	49
4455	52,5
4456	22
4457	6
4458	46
4459	7
4460	52
4461	52
4462	43
4463	10
4464	8
4465	40
4466	8
4467	17
4468	48
4469	52,9
4470	52
4471	1,35
4472	2,52
4473	3
4474	52
4475	22,38
4476	52,41
4477	12
4478	17,40
4479	34
4480	28,47
4481	20
4482	24
4483	4,52
4484	41,15
4485	52,37
4486	17,52
4487	5
4488	18,25
4489	6
4490	13
4491	11
4492	45
4493	7
4494	20
4495	52
4496	30
4497	52,25
4498	40
4499	34
4500	52,13
4501	14
4502	10,12
4503	16,1
4504	2
4505	3
4506	52,22
4507	41
4508	52
4509	52
4510	8
4511	15
4512	18
4513	52,36
4514	4,42,45
4515	50,39
4516	27
4517	5
4518	27
4519	52
4520	52,6
4521	50,36,25
4522	47
4523	46
4524	52,7
4525	33,18
4526	17
4527	41
4528	52,8
4529	52,37
4530	37
4531	52
4532	1,18,47
4533	2
4534	3,52
4535	40,46
4536	16
4537	8,13
4538	44
4539	34,52
4540	18
4541	32
4542	52
4543	21
4544	46
4545	4
4546	19,46
4547	52,5,40
4548	32
4549	16,22
4550	52,6
4551	16,52
4552	10,15
4553	52,7
4554	40
4555	16,46
4556	41
4557	52
4558	24
4559	21,44
4560	46
4561	10
4562	1,52
4563	2
4564	3,52
4565	34
4566	38,43
4567	52
4568	46
4569	16
4570	26
4571	52
4572	4
4573	32,24
4574	52
4575	15
4576	52,5
4577	9,43,28
4578	36,6
4579	22
4580	50,45
4581	21
4582	52,7
4583	26,29
4584	43
4585	30
4586	52
4587	52
4588	37,40,46
4589	10
4590	49
4591	1,52
4592	2
4593	3
4594	52
4595	27
4596	51
4597	33,45
4598	46
4599	52
4600	47
4601	52
4602	19,4
4603	30
4604	15
4605	52
4606	47
4607	5
4608	29
4609	52
4610	6
4611	24
4612	7
4613	24
4614	22
4615	18
4616	12
4617	39
4618	52,13
4619	52
4620	52
4621	52
4622	33,46
4623	51
4624	1,52
4625	2
4626	3,10
4627	26
4628	32,31
4629	33,52
4630	21
4631	4,52
4632	24
4633	46
4634	5
4635	43
4636	17
4637	52,6
4638	24
4639	26
4640	52,7
4641	52,21
4642	25
4643	9
4644	25
4645	45
4646	52
4647	11
4648	50,52
4649	19
4650	48
4651	13
4652	51
4653	25,47
4654	1,52
4655	2,12
4656	3
4657	52
4658	8
4659	20
4660	52
4661	30
4662	18
4663	52
4664	41,14
4665	4
4666	13
4667	5
4668	52
4669	37
4670	52
4671	6
4672	22
4673	52
4674	7
4675	31
4676	21
4677	39
4678	32
4679	52,14
4680	52
4681	1,45
4682	2
4683	3
4684	52
4685	52
4686	51,52
4687	28
4688	12
4689	10,47
4690	27,44
4691	4,45
4692	48
4693	37
4694	5
4695	26
4696	52,6
4697	40
4698	52
4699	52,7
4700	47
4701	52
4702	29
4703	37
4704	33,12
4705	52,46
4706	15
4707	51
4708	52
4709	22,9
4710	50,29
4711	8
4712	24
4713	52
4714	33
4715	1
4716	2
4717	3,52
4718	45
4719	39
4720	52,29
4721	4,52
4722	12
4723	5
4724	50,40
4725	52
4726	33,6
4727	52
4728	33,7,8
4729	16
4730	39,46
4731	46
4732	23
4733	10
4734	52
4735	50,21
4736	33,42
4737	26
4738	33,52
4739	52
4740	31
4741	52,39
4742	1
4743	2
4744	3
4745	28
4746	14
4747	52
4748	15
4749	52
4750	40
4751	52
4752	21,27
4753	44
4754	16,51
4755	4,23
4756	30
4757	5
4758	40
4759	52,6
4760	52
4761	52,27
4762	39
4763	7
4764	40
4765	44
4766	18
4767	52
4768	44
4769	43
4770	52
4771	30
4772	20
4773	29
4774	1
4775	2,52
4776	3
4777	16,29
4778	47
4779	52
4780	52,24,44
4781	33
4782	52
4783	33
4784	49
4785	4
4786	52
4787	52,5
4788	25
4789	39
4790	6,13
4791	18
4792	7
4793	52
4794	52
4795	50,29,31
4796	44
4797	52
4798	18,8
4799	49
4800	33
4801	1,52
4802	2,21
4803	3,52
4804	17,24,14
4805	52
4806	26
4807	27
4808	49
4809	10
4810	21,10
4811	26
4812	52,38
4813	11
4814	4,52
4815	23,24
4816	5,25
4817	48,9
4818	6
4819	52
4820	7
4821	15
4822	52
4823	8
4824	25
4825	41,27,45
4826	45
4827	50
4828	52
4829	52
4830	28
4831	26
4832	50,42
4833	52,22
4834	1,52
4835	2,50,28
4836	3
4837	52
4838	44
4839	13,31
4840	13
4841	15
4842	49
4843	19
4844	52
4845	4,26
4846	52
4847	21
4848	52,5
4849	33,31
4850	14
4851	6
4852	36
4853	52,43
4854	52,20,21
4855	38,7
4856	23,8
4857	15
4858	52,24,26
4859	21,25
4860	43,46
4861	1,50,35
4862	2,10,30
4863	3,12
4864	34,52
4865	52
4866	36,13
4867	25
4868	26
4869	32
4870	16,52
4871	52
4872	16
4873	4
4874	32
4875	52,5
4876	39
4877	6
4878	52
4879	41
4880	7
4881	42
4882	13
4883	30
4884	22
4885	52
4886	34,52
4887	44
4888	23
4889	40
4890	52
4891	17,52
4892	39
4893	16,21
4894	46
4895	1,52
4896	2
4897	3,37,38
4898	21
4899	23,42
4900	52
4901	11
4902	4,15
4903	47
4904	52,5
4905	48,12
4906	6
4907	52
4908	52,7
4909	46,31
4910	9,28
4911	48,49
4912	8
4913	17
4914	23
4915	52
4916	52,14
4917	35
4918	52
4919	44
4920	17,29
4921	19
4922	39,44
4923	22
4924	1
4925	2,52
4926	49,3,51
4927	52
4928	45
4929	52
4930	51
4931	16,52,25
4932	41
4933	42
4934	4
4935	47
4936	52,41
4937	36
4938	5
4939	21,14
4940	52
4941	52,6
4942	33,47
4943	7
4944	28,45
4945	31
4946	17,52
4947	17,41
4948	29
4949	32,21,24
4950	52
4951	1
4952	2,52
4953	3,24
4954	25,47
4955	52
4956	30
4957	11
4958	34,39
4959	19
4960	52
4961	21
4962	17,28
4963	26,43
4964	4,52
4965	42,12,28
4966	5
4967	35
4968	52,6
4969	52,30
4970	8
4971	7,23
4972	42
4973	33
4974	52
4975	19
4976	48,11
4977	52
4978	18,8
4979	39
4980	52,44
4981	34,52
4982	29
4983	17
4984	47
4985	1,52
4986	2
4987	3
4988	37,45
4989	52
4990	26
4991	4,52
4992	15
4993	32,52,5
4994	16,13
4995	6,39
4996	52
4997	7,39
4998	8
4999	33,25
5000	29
5001	9
5002	52
5003	34,20
5004	38,44
5005	30
5006	45
5007	52
5008	17
5009	10
5010	52
5011	24,27,11
5012	52
5013	1,17,24
5014	2
5015	3
5016	52,14
5017	48
5018	31
5019	31
5020	52
